country,state,district,block,area_name,area_type,latitude,longitude,population,scheme_name,scheme_type,min_age,max_age,eligible_population,covered_population,missed_population,coverage_percent_calc,gap_percent,gap_category,priority_score,priority_rank,risk_level,trend_direction,risk_index
India,Bihar,Nalanda,Block-4,Nalanda-Area-8,Village,22.5161,80.1177,2970,TB Screening,Screening,18,80,1044,615,429,58.90804597701149,41.09195402298851,High,28.838934725456756,211.0,High,Decreasing,20.620543920859056
India,Bihar,Nalanda,Block-4,Nalanda-Area-8,Village,22.5161,80.1177,2970,Diabetes Screening,Screening,30,80,845,746,99,88.28402366863905,11.715976331360947,Low,8.275750341317464,552.0,Low,Increasing,5.932555075045274
India,Bihar,Nalanda,Block-5,Nalanda-Area-9,Town,31.7833,87.5854,6854,Child Vaccination,Vaccine,0,5,3693,3062,631,82.91362036284863,17.086379637151367,Low,12.132547091725264,491.0,Low,Increasing,8.715271164294991
India,Bihar,Nalanda,Block-5,Nalanda-Area-9,Town,31.7833,87.5854,6854,TB Screening,Screening,18,80,2002,1505,497,75.17482517482517,24.825174825174827,Medium,17.549703723341683,397.0,Low,Increasing,12.584668758306721
India,Bihar,Nalanda,Block-5,Nalanda-Area-9,Town,31.7833,87.5854,6854,Diabetes Screening,Screening,30,80,3700,1850,1850,50.0,50.0,High,35.172081345719306,107.0,High,Decreasing,25.172081345719306
India,Bihar,Nalanda,Block-1,Nalanda-Area-10,Town,12.2592,86.6749,5756,Child Vaccination,Vaccine,0,5,2924,2723,201,93.12585499316005,6.874145006839945,Low,4.956415690075433,604.0,Low,Decreasing,3.581586688707444
India,Bihar,Nalanda,Block-1,Nalanda-Area-10,Town,12.2592,86.6749,5756,TB Screening,Screening,18,80,2689,1715,974,63.77835626626999,36.22164373373001,Medium,25.49966479889848,256.0,Medium,Decreasing,18.25533605215248
India,Bihar,Nalanda,Block-1,Nalanda-Area-10,Town,12.2592,86.6749,5756,Diabetes Screening,Screening,30,80,3131,2820,311,90.06707122325136,9.932928776748643,Low,7.097564329011521,565.0,Low,Increasing,5.110978573661793
India,Bihar,Nalanda,Block-2,Nalanda-Area-11,Ward,34.564,86.142,9466,Child Vaccination,Vaccine,0,5,5113,2201,2912,43.04713475454724,56.95286524545276,High,40.10466572705168,30.0,Critical,Increasing,28.71409267796113
India,Bihar,Nalanda,Block-2,Nalanda-Area-11,Ward,34.564,86.142,9466,TB Screening,Screening,18,80,4651,2178,2473,46.82863900236508,53.17136099763492,High,37.45761275357919,73.0,High,Decreasing,26.82334055405221
India,Bihar,Nalanda,Block-2,Nalanda-Area-11,Ward,34.564,86.142,9466,Diabetes Screening,Screening,30,80,3405,1648,1757,48.39941262848752,51.60058737151248,High,36.358071215293485,92.0,High,Stable,26.03795374099099
India,Bihar,Nalanda,Block-3,Nalanda-Area-12,Village,26.0323,81.092,11668,Child Vaccination,Vaccine,0,5,5684,2788,2896,49.04996481351161,50.950035186488385,High,35.95796964686122,98.0,High,Decreasing,25.76796260956355
India,Bihar,Nalanda,Block-3,Nalanda-Area-12,Village,26.0323,81.092,11668,TB Screening,Screening,18,80,2965,1712,1253,57.74030354131534,42.25969645868465,High,29.87473253739861,189.0,High,Increasing,21.422793245661683
India,Bihar,Nalanda,Block-3,Nalanda-Area-12,Village,26.0323,81.092,11668,Diabetes Screening,Screening,30,80,4795,3788,1007,78.99895724713242,21.001042752867573,Medium,14.993674943326658,441.0,Low,Increasing,10.793466392753144
India,Bihar,Nalanda,Block-4,Nalanda-Area-13,Village,33.3511,72.6858,2691,Child Vaccination,Vaccine,0,5,1039,613,426,58.99903753609239,41.000962463907605,High,28.768235863826458,213.0,High,Increasing,20.56804337104494
India,Bihar,Nalanda,Block-4,Nalanda-Area-13,Village,33.3511,72.6858,2691,TB Screening,Screening,18,80,1215,1114,101,91.6872427983539,8.31275720164609,Low,5.886492180243399,588.0,Low,Decreasing,4.223940739914182
India,Bihar,Nalanda,Block-4,Nalanda-Area-13,Village,33.3511,72.6858,2691,Diabetes Screening,Screening,30,80,1215,1084,131,89.21810699588477,10.781893004115227,Low,7.614887241971796,558.0,Low,Increasing,5.458508641148751
India,Bihar,Nalanda,Block-5,Nalanda-Area-14,Village,28.0453,73.109,5416,Child Vaccination,Vaccine,0,5,2303,1992,311,86.49587494572297,13.504125054277031,Low,9.58886544409485,533.0,Low,Increasing,6.8880404332394445
India,Bihar,Nalanda,Block-5,Nalanda-Area-14,Village,28.0453,73.109,5416,TB Screening,Screening,18,80,2690,1446,1244,53.7546468401487,46.2453531598513,High,32.507725117996834,141.0,High,Increasing,23.25865448602658
India,Bihar,Nalanda,Block-5,Nalanda-Area-14,Village,28.0453,73.109,5416,Diabetes Screening,Screening,30,80,2881,2158,723,74.90454703228046,25.095452967719538,Medium,17.702794983504607,393.0,Medium,Decreasing,12.683704389960697
India,West Bengal,Kolkata,Block-2,Kolkata-Area-1,Ward,13.687,76.8576,11191,Child Vaccination,Vaccine,0,5,3161,2222,939,70.29421069281872,29.705789307181274,Medium,21.0750216337816,341.0,Medium,Decreasing,15.133863772345345
India,West Bengal,Kolkata,Block-2,Kolkata-Area-1,Ward,13.687,76.8576,11191,TB Screening,Screening,18,80,3582,1679,1903,46.873255164712454,53.12674483528755,High,37.469690503455986,72.0,High,Decreasing,26.844341536398485
India,West Bengal,Kolkata,Block-2,Kolkata-Area-1,Ward,13.687,76.8576,11191,Diabetes Screening,Screening,30,80,2881,1632,1249,56.64699757028809,43.35300242971191,High,30.62807081955304,174.0,High,Decreasing,21.95747033361066
India,West Bengal,Kolkata,Block-3,Kolkata-Area-2,Town,21.646,75.0224,1632,Child Vaccination,Vaccine,0,5,840,582,258,69.28571428571428,30.714285714285715,Medium,21.540974140095404,328.0,Medium,Decreasing,15.398116997238263
India,West Bengal,Kolkata,Block-3,Kolkata-Area-2,Town,21.646,75.0224,1632,TB Screening,Screening,18,80,682,461,221,67.59530791788856,32.40469208211144,Medium,22.72425859757341,303.0,Medium,Decreasing,16.243320181151123
India,West Bengal,Kolkata,Block-3,Kolkata-Area-2,Town,21.646,75.0224,1632,Diabetes Screening,Screening,30,80,856,421,435,49.18224299065421,50.8177570093458,High,35.61340404663746,100.0,High,Decreasing,25.449852644768303
India,West Bengal,Kolkata,Block-4,Kolkata-Area-3,Village,25.1257,86.587,1522,Child Vaccination,Vaccine,0,5,481,441,40,91.68399168399168,8.316008316008316,Low,5.859418223917346,589.0,Low,Stable,4.1962165607156825
India,West Bengal,Kolkata,Block-4,Kolkata-Area-3,Village,25.1257,86.587,1522,TB Screening,Screening,18,80,409,198,211,48.41075794621027,51.58924205378973,High,36.150681840364335,94.0,High,Decreasing,25.83283342960639
India,West Bengal,Kolkata,Block-4,Kolkata-Area-3,Village,25.1257,86.587,1522,Diabetes Screening,Screening,30,80,756,576,180,76.19047619047619,23.809523809523807,Medium,16.704879069378187,413.0,Low,Increasing,11.942974307473428
India,West Bengal,Kolkata,Block-5,Kolkata-Area-4,Village,17.006,72.6164,5091,Child Vaccination,Vaccine,0,5,2661,2119,542,79.63171739947387,20.36828260052612,Medium,14.385616047835015,450.0,Low,Decreasing,10.311959527729792
India,West Bengal,Kolkata,Block-5,Kolkata-Area-4,Village,17.006,72.6164,5091,TB Screening,Screening,18,80,1734,1270,464,73.24106113033449,26.75893886966551,Medium,18.85907543623259,373.0,Medium,Decreasing,13.507287662299488
India,West Bengal,Kolkata,Block-5,Kolkata-Area-4,Village,17.006,72.6164,5091,Diabetes Screening,Screening,30,80,1896,1636,260,86.28691983122363,13.71308016877637,Low,9.726974345610191,530.0,Low,Decreasing,6.984358311854919
India,West Bengal,Kolkata,Block-1,Kolkata-Area-5,Village,28.0132,81.0336,7807,Child Vaccination,Vaccine,0,5,2279,1618,661,70.99605089951733,29.003949100482668,Medium,20.49877240448298,352.0,Medium,Decreasing,14.69798258438645
India,West Bengal,Kolkata,Block-1,Kolkata-Area-5,Village,28.0132,81.0336,7807,TB Screening,Screening,18,80,4167,3558,609,85.38516918646508,14.614830813534919,Low,10.426389603619558,521.0,Low,Increasing,7.503423440912576
India,West Bengal,Kolkata,Block-1,Kolkata-Area-5,Village,28.0132,81.0336,7807,Diabetes Screening,Screening,30,80,2664,1107,1557,41.55405405405405,58.445945945945944,High,41.10817019630728,15.0,Critical,Increasing,29.418981007118088
India,West Bengal,Kolkata,Block-2,Kolkata-Area-6,Ward,8.2611,71.5049,3242,Child Vaccination,Vaccine,0,5,1289,547,742,42.43599689681924,57.56400310318076,High,40.37619810494057,25.0,Critical,Decreasing,28.863397484304414
India,West Bengal,Kolkata,Block-2,Kolkata-Area-6,Ward,8.2611,71.5049,3242,TB Screening,Screening,18,80,905,681,224,75.24861878453038,24.751381215469614,Medium,17.407362783542762,399.0,Low,Increasing,12.457086540448842
India,West Bengal,Kolkata,Block-2,Kolkata-Area-6,Ward,8.2611,71.5049,3242,Diabetes Screening,Screening,30,80,1673,1199,474,71.66766288105201,28.332337118947997,Medium,19.91403191597763,364.0,Medium,Increasing,14.247564492188033
India,West Bengal,Kolkata,Block-3,Kolkata-Area-7,Ward,8.9728,77.3843,9852,Child Vaccination,Vaccine,0,5,2863,2170,693,75.79462102689487,24.205378973105134,Medium,17.191116523955415,404.0,Low,Increasing,12.35004072933439
India,West Bengal,Kolkata,Block-3,Kolkata-Area-7,Ward,8.9728,77.3843,9852,TB Screening,Screening,18,80,3803,3125,678,82.17196949776492,17.82803050223508,Low,12.726972594346378,477.0,Low,Decreasing,9.161366493899363
India,West Bengal,Kolkata,Block-3,Kolkata-Area-7,Ward,8.9728,77.3843,9852,Diabetes Screening,Screening,30,80,4444,2795,1649,62.89378937893789,37.10621062106211,Medium,26.221698677525296,249.0,Medium,Decreasing,18.800456553312877
India,West Bengal,Kolkata,Block-4,Kolkata-Area-8,Village,19.6042,70.8366,6774,Child Vaccination,Vaccine,0,5,3203,2406,797,75.1170777396191,24.882922260380894,Medium,17.588118391706747,395.0,Low,Increasing,12.611533939630569
India,West Bengal,Kolkata,Block-4,Kolkata-Area-8,Village,19.6042,70.8366,6774,TB Screening,Screening,18,80,3615,2436,1179,67.38589211618257,32.614107883817425,Medium,22.999948328112318,296.0,Medium,Decreasing,16.477126751348834
India,West Bengal,Kolkata,Block-4,Kolkata-Area-8,Village,19.6042,70.8366,6774,Diabetes Screening,Screening,30,80,2545,1895,650,74.4597249508841,25.540275049115913,Medium,18.04826534382126,388.0,Medium,Decreasing,12.940210333998078
India,West Bengal,Kolkata,Block-5,Kolkata-Area-9,Village,32.271,74.2015,4888,Child Vaccination,Vaccine,0,5,2310,1292,1018,55.93073593073593,44.06926406926407,High,30.971206415143147,167.0,High,Increasing,22.157353601290335
India,West Bengal,Kolkata,Block-5,Kolkata-Area-9,Village,32.271,74.2015,4888,TB Screening,Screening,18,80,1448,1341,107,92.61049723756905,7.38950276243094,Low,5.295373500359955,599.0,Low,Decreasing,3.817472947873768
India,West Bengal,Kolkata,Block-5,Kolkata-Area-9,Village,32.271,74.2015,4888,Diabetes Screening,Screening,30,80,1830,1218,612,66.55737704918033,33.442622950819676,Medium,23.53255763223207,287.0,Medium,Increasing,16.844033042068137
India,West Bengal,Kolkata,Block-1,Kolkata-Area-10,Ward,10.7754,85.6023,7458,Child Vaccination,Vaccine,0,5,2086,1757,329,84.22818791946308,15.771812080536913,Low,11.227514251003003,507.0,Low,Increasing,8.073151834895622
India,West Bengal,Kolkata,Block-1,Kolkata-Area-10,Ward,10.7754,85.6023,7458,TB Screening,Screening,18,80,2959,2298,661,77.6613720851639,22.338627914836092,Medium,15.824285335012428,428.0,Low,Increasing,11.35655975204521
India,West Bengal,Kolkata,Block-1,Kolkata-Area-10,Ward,10.7754,85.6023,7458,Diabetes Screening,Screening,30,80,2777,1565,1212,56.35577961829312,43.64422038170688,High,30.73820006182198,171.0,High,Decreasing,22.009355985480607
India,West Bengal,Kolkata,Block-2,Kolkata-Area-11,Ward,28.2359,88.5153,4678,Child Vaccination,Vaccine,0,5,2504,1102,1402,44.009584664536746,55.99041533546326,High,39.31073989374971,43.0,Critical,Increasing,28.112656826657062
India,West Bengal,Kolkata,Block-2,Kolkata-Area-11,Ward,28.2359,88.5153,4678,TB Screening,Screening,18,80,1215,526,689,43.29218106995884,56.70781893004116,High,39.81292240995424,34.0,Critical,Decreasing,28.47135862394601
India,West Bengal,Kolkata,Block-2,Kolkata-Area-11,Ward,28.2359,88.5153,4678,Diabetes Screening,Screening,30,80,1689,1083,606,64.12078152753108,35.879218472468914,Medium,25.23290208965367,258.0,Medium,Decreasing,18.05705839515989
India,West Bengal,Kolkata,Block-3,Kolkata-Area-12,Village,34.3576,86.2154,7555,Child Vaccination,Vaccine,0,5,2893,1927,966,66.60905634289665,33.39094365710335,Medium,23.563341704838024,286.0,Medium,Decreasing,16.885152973417355
India,West Bengal,Kolkata,Block-3,Kolkata-Area-12,Village,34.3576,86.2154,7555,TB Screening,Screening,18,80,4043,2070,1973,51.19960425426663,48.80039574573337,High,34.349958166879034,119.0,High,Increasing,24.589879017732365
India,West Bengal,Kolkata,Block-3,Kolkata-Area-12,Village,34.3576,86.2154,7555,Diabetes Screening,Screening,30,80,3827,2807,1020,73.34726940162007,26.652730598379932,Medium,18.846592563731633,374.0,Medium,Decreasing,13.516046444055645
India,West Bengal,Kolkata,Block-4,Kolkata-Area-13,Village,12.8427,88.4897,7545,Child Vaccination,Vaccine,0,5,2111,1207,904,57.17669351018475,42.82330648981525,High,30.165744620701457,184.0,High,Stable,21.601083322738408
India,West Bengal,Kolkata,Block-4,Kolkata-Area-13,Village,12.8427,88.4897,7545,TB Screening,Screening,18,80,3438,2733,705,79.49389179755671,20.506108202443283,Medium,14.543705819541078,445.0,Low,Increasing,10.442484179052423
India,West Bengal,Kolkata,Block-4,Kolkata-Area-13,Village,12.8427,88.4897,7545,Diabetes Screening,Screening,30,80,3118,2506,612,80.37203335471456,19.62796664528544,Low,13.929006729530588,461.0,Low,Decreasing,10.003413400473502
India,West Bengal,Kolkata,Block-5,Kolkata-Area-14,Ward,31.3297,86.215,5171,Child Vaccination,Vaccine,0,5,2809,2453,356,87.32645069419722,12.673549305802778,Low,9.001311277807863,540.0,Low,Decreasing,6.466601416647309
India,West Bengal,Kolkata,Block-5,Kolkata-Area-14,Ward,31.3297,86.215,5171,TB Screening,Screening,18,80,1849,1731,118,93.61817198485667,6.38182801514332,Low,4.597106374346244,611.0,Low,Increasing,3.3207407713175803
India,West Bengal,Kolkata,Block-5,Kolkata-Area-14,Ward,31.3297,86.215,5171,Diabetes Screening,Screening,30,80,1910,901,1009,47.17277486910994,52.82722513089006,High,37.10888435536896,76.0,High,Decreasing,26.54343932919095
India,West Bengal,Medinipur,Block-2,Medinipur-Area-1,Village,29.2591,72.1619,1434,Child Vaccination,Vaccine,0,5,440,265,175,60.22727272727273,39.77272727272727,Medium,27.876912103713508,226.0,Medium,Decreasing,19.922366649168055
India,West Bengal,Medinipur,Block-2,Medinipur-Area-1,Village,29.2591,72.1619,1434,TB Screening,Screening,18,80,411,291,120,70.8029197080292,29.1970802919708,Medium,20.473959217183975,353.0,Medium,Decreasing,14.634543158789818
India,West Bengal,Medinipur,Block-2,Medinipur-Area-1,Village,29.2591,72.1619,1434,Diabetes Screening,Screening,30,80,723,416,307,57.53803596127247,42.46196403872752,High,29.759377839913682,192.0,High,Increasing,21.26698503216818
India,West Bengal,Medinipur,Block-3,Medinipur-Area-2,Town,14.0057,86.3317,8341,Child Vaccination,Vaccine,0,5,3223,2116,1107,65.65311821284517,34.34688178715483,Medium,24.252232264817067,275.0,Medium,Decreasing,17.3828559073861
India,West Bengal,Medinipur,Block-3,Medinipur-Area-2,Town,14.0057,86.3317,8341,TB Screening,Screening,18,80,3743,2047,1696,54.68875233769703,45.31124766230297,High,31.927288377420762,151.0,High,Increasing,22.86503884496017
India,West Bengal,Medinipur,Block-3,Medinipur-Area-2,Town,14.0057,86.3317,8341,Diabetes Screening,Screening,30,80,3690,1979,1711,53.63143631436314,46.36856368563686,High,32.667409593754485,135.0,High,Increasing,23.393696856627116
India,West Bengal,Medinipur,Block-4,Medinipur-Area-3,Town,16.2402,85.9069,4528,Child Vaccination,Vaccine,0,5,1943,880,1063,45.29078744209984,54.70921255790016,High,38.410131943932065,57.0,High,Increasing,27.468289432352037
India,West Bengal,Medinipur,Block-4,Medinipur-Area-3,Town,16.2402,85.9069,4528,TB Screening,Screening,18,80,1161,649,512,55.900086132644276,44.09991386735573,High,30.983622860550966,166.0,High,Decreasing,22.163640087079823
India,West Bengal,Medinipur,Block-4,Medinipur-Area-3,Town,16.2402,85.9069,4528,Diabetes Screening,Screening,30,80,2200,1344,856,61.09090909090909,38.90909090909091,Medium,27.350046789765592,234.0,Medium,Increasing,19.56822860794741
India,West Bengal,Medinipur,Block-5,Medinipur-Area-4,Village,8.6389,73.8626,6178,Child Vaccination,Vaccine,0,5,1995,1473,522,73.8345864661654,26.165413533834585,Medium,18.47089868784439,385.0,Medium,Decreasing,13.237815981077473
India,West Bengal,Medinipur,Block-5,Medinipur-Area-4,Village,8.6389,73.8626,6178,TB Screening,Screening,18,80,1777,953,824,53.62971299943725,46.37028700056275,High,32.61431011455411,137.0,High,Increasing,23.340252714441554
India,West Bengal,Medinipur,Block-5,Medinipur-Area-4,Village,8.6389,73.8626,6178,Diabetes Screening,Screening,30,80,2590,2268,322,87.56756756756758,12.432432432432433,Low,8.857811916862884,542.0,Low,Decreasing,6.371325430376397
India,West Bengal,Medinipur,Block-1,Medinipur-Area-5,Town,31.3375,89.3378,5373,Child Vaccination,Vaccine,0,5,1453,708,745,48.72677219545768,51.27322780454233,High,36.0261577810305,96.0,High,Increasing,25.77151222012203
India,West Bengal,Medinipur,Block-1,Medinipur-Area-5,Town,31.3375,89.3378,5373,TB Screening,Screening,18,80,2576,1494,1082,57.996894409937894,42.00310559006211,High,29.537072230894342,196.0,High,Decreasing,21.13645111288192
India,West Bengal,Medinipur,Block-1,Medinipur-Area-5,Town,31.3375,89.3378,5373,Diabetes Screening,Screening,30,80,1677,1203,474,71.73524150268337,28.264758497316638,Medium,19.920229265972512,363.0,Medium,Increasing,14.267277566509184
India,West Bengal,Medinipur,Block-2,Medinipur-Area-6,Town,25.32,77.9936,9585,Child Vaccination,Vaccine,0,5,3017,1725,1292,57.1760026516407,42.8239973483593,High,30.217445896801546,183.0,High,Increasing,21.65264642712969
India,West Bengal,Medinipur,Block-2,Medinipur-Area-6,Town,25.32,77.9936,9585,TB Screening,Screening,18,80,4897,4014,883,81.9685521748009,18.031447825199102,Low,12.862661230589408,475.0,Low,Increasing,9.256371665549588
India,West Bengal,Medinipur,Block-2,Medinipur-Area-6,Town,25.32,77.9936,9585,Diabetes Screening,Screening,30,80,3341,2251,1090,67.37503741394792,32.62496258605208,Medium,23.078121563186492,294.0,Medium,Increasing,16.55312904597608
India,West Bengal,Medinipur,Block-3,Medinipur-Area-7,Town,33.3594,72.3068,5079,Child Vaccination,Vaccine,0,5,1494,1020,474,68.27309236947792,31.72690763052209,Medium,22.336352288390316,310.0,Medium,Stable,15.9909707622859
India,West Bengal,Medinipur,Block-3,Medinipur-Area-7,Town,33.3594,72.3068,5079,TB Screening,Screening,18,80,2641,1780,861,67.39871260886028,32.60128739113972,Medium,22.94841812082266,298.0,Medium,Increasing,16.428160642594715
India,West Bengal,Medinipur,Block-3,Medinipur-Area-7,Town,33.3594,72.3068,5079,Diabetes Screening,Screening,30,80,1274,725,549,56.907378335949765,43.092621664050235,High,30.292352111860016,180.0,High,Decreasing,21.673827779049972
India,West Bengal,Medinipur,Block-4,Medinipur-Area-8,Village,23.6759,89.671,1426,Child Vaccination,Vaccine,0,5,723,298,425,41.21715076071922,58.78284923928078,High,41.18379662667304,13.0,Critical,Decreasing,29.42722677881689
India,West Bengal,Medinipur,Block-4,Medinipur-Area-8,Village,23.6759,89.671,1426,TB Screening,Screening,18,80,418,384,34,91.86602870813397,8.133971291866029,Low,5.72958206348272,592.0,Low,Decreasing,4.102787805109514
India,West Bengal,Medinipur,Block-4,Medinipur-Area-8,Village,23.6759,89.671,1426,Diabetes Screening,Screening,30,80,412,279,133,67.71844660194175,32.28155339805826,Medium,22.63288953781728,305.0,Medium,Decreasing,16.17657885820563
India,West Bengal,Medinipur,Block-5,Medinipur-Area-9,Village,24.1074,76.9137,5939,Child Vaccination,Vaccine,0,5,1931,1799,132,93.16416364577938,6.835836354220611,Low,4.934194159980538,605.0,Low,Decreasing,3.5670268891364163
India,West Bengal,Medinipur,Block-5,Medinipur-Area-9,Village,24.1074,76.9137,5939,TB Screening,Screening,18,80,1795,930,865,51.81058495821726,48.18941504178273,High,33.88169924127402,123.0,High,Increasing,24.243816232917474
India,West Bengal,Medinipur,Block-5,Medinipur-Area-9,Village,24.1074,76.9137,5939,Diabetes Screening,Screening,30,80,2662,1581,1081,59.39143501126972,40.60856498873028,High,28.575104204137304,216.0,High,Decreasing,20.453391206391252
India,West Bengal,Medinipur,Block-1,Medinipur-Area-10,Town,24.3676,80.2285,7111,Child Vaccination,Vaccine,0,5,1832,783,1049,42.74017467248908,57.25982532751092,High,40.26041149777384,27.0,Critical,Decreasing,28.80844643227165
India,West Bengal,Medinipur,Block-1,Medinipur-Area-10,Town,24.3676,80.2285,7111,TB Screening,Screening,18,80,1809,1215,594,67.16417910447761,32.83582089552239,Medium,23.163608395381864,292.0,Medium,Decreasing,16.596444216277387
India,West Bengal,Medinipur,Block-1,Medinipur-Area-10,Town,24.3676,80.2285,7111,Diabetes Screening,Screening,30,80,3463,3065,398,88.50707479064394,11.49292520935605,Low,8.223581415065429,553.0,Low,Decreasing,5.924996373194219
India,West Bengal,Medinipur,Block-2,Medinipur-Area-11,Ward,13.1321,70.8877,7944,Child Vaccination,Vaccine,0,5,2553,1939,614,75.94986290638465,24.050137093615355,Medium,17.03454361805397,409.0,Low,Decreasing,12.224516199330902
India,West Bengal,Medinipur,Block-2,Medinipur-Area-11,Ward,13.1321,70.8877,7944,TB Screening,Screening,18,80,2757,1816,941,65.86869785999274,34.13130214000725,Medium,24.091359150528294,279.0,Medium,Decreasing,17.265098722526847
India,West Bengal,Medinipur,Block-2,Medinipur-Area-11,Ward,13.1321,70.8877,7944,Diabetes Screening,Screening,30,80,2401,1669,732,69.51270304039984,30.48729695960017,Medium,21.540555524243338,329.0,Medium,Increasing,15.443096132323308
India,West Bengal,Medinipur,Block-3,Medinipur-Area-12,Village,22.0378,86.1302,11787,Child Vaccination,Vaccine,0,5,3132,2712,420,86.59003831417624,13.409961685823754,Low,9.682905894111274,532.0,Low,Increasing,7.000913556946524
India,West Bengal,Medinipur,Block-3,Medinipur-Area-12,Village,22.0378,86.1302,11787,TB Screening,Screening,18,80,5569,3547,2022,63.691865685042195,36.308134314957805,Medium,25.71162673450511,254.0,Medium,Stable,18.44999987151355
India,West Bengal,Medinipur,Block-3,Medinipur-Area-12,Village,22.0378,86.1302,11787,Diabetes Screening,Screening,30,80,4807,4255,552,88.51674641148325,11.483253588516746,Low,8.334210225996369,550.0,Low,Decreasing,6.03755950829302
India,West Bengal,Medinipur,Block-4,Medinipur-Area-13,Village,17.834,71.3995,11682,Child Vaccination,Vaccine,0,5,5533,4427,1106,80.0108440267486,19.989155973251403,Low,14.285705691444196,455.0,Low,Increasing,10.287874496793917
India,West Bengal,Medinipur,Block-4,Medinipur-Area-13,Village,17.834,71.3995,11682,TB Screening,Screening,18,80,4589,3763,826,82.00043582479843,17.99956417520157,Low,12.892991432809314,474.0,Low,Increasing,9.293078597769
India,West Bengal,Medinipur,Block-4,Medinipur-Area-13,Village,17.834,71.3995,11682,Diabetes Screening,Screening,30,80,5647,3395,2252,60.12041792102001,39.87958207897999,Medium,28.209003965454208,219.0,Medium,Increasing,20.23308754965821
India,West Bengal,Medinipur,Block-5,Medinipur-Area-14,Town,24.8252,83.2677,2841,Child Vaccination,Vaccine,0,5,1147,711,436,61.987794245858765,38.012205754141235,Medium,26.679872172513473,242.0,Medium,Increasing,19.07743102168523
India,West Bengal,Medinipur,Block-5,Medinipur-Area-14,Town,24.8252,83.2677,2841,TB Screening,Screening,18,80,803,573,230,71.3574097135741,28.6425902864259,Medium,20.12114134511274,359.0,Medium,Decreasing,14.392623287827561
India,West Bengal,Medinipur,Block-5,Medinipur-Area-14,Town,24.8252,83.2677,2841,Diabetes Screening,Screening,30,80,1139,577,562,50.658472344161545,49.341527655838455,High,34.61039750370153,113.0,High,Increasing,24.74209197253384
India,West Bengal,Howrah,Block-2,Howrah-Area-1,Ward,32.3013,80.1425,11726,Child Vaccination,Vaccine,0,5,6257,4406,1851,70.4171328112514,29.5828671887486,Medium,21.00240823724579,342.0,Medium,Decreasing,15.085834799496068
India,West Bengal,Howrah,Block-2,Howrah-Area-1,Ward,32.3013,80.1425,11726,TB Screening,Screening,18,80,3084,1358,1726,44.0337224383917,55.9662775616083,High,39.470795498247575,42.0,Critical,Increasing,28.27753998592592
India,West Bengal,Howrah,Block-2,Howrah-Area-1,Ward,32.3013,80.1425,11726,Diabetes Screening,Screening,30,80,5686,3851,1835,67.72775237425255,32.272247625747454,Medium,22.884974543144985,299.0,Medium,Increasing,16.430525017995496
India,West Bengal,Howrah,Block-3,Howrah-Area-2,Town,16.8069,83.9442,9883,Child Vaccination,Vaccine,0,5,5041,4135,906,82.02737552073002,17.972624479269985,Low,12.828966686078997,476.0,Low,Decreasing,9.234441790225
India,West Bengal,Howrah,Block-3,Howrah-Area-2,Town,16.8069,83.9442,9883,TB Screening,Screening,18,80,4016,2224,1792,55.37848605577689,44.6215139442231,High,31.483189311546177,156.0,High,Decreasing,22.55888652270156
India,West Bengal,Howrah,Block-3,Howrah-Area-2,Town,16.8069,83.9442,9883,Diabetes Screening,Screening,30,80,3828,3613,215,94.38349007314525,5.6165099268547545,Low,4.179686499388335,620.0,Low,Decreasing,3.0563845140173846
India,West Bengal,Howrah,Block-4,Howrah-Area-3,Village,13.1797,83.2986,7011,Child Vaccination,Vaccine,0,5,3780,2926,854,77.4074074074074,22.59259259259259,Medium,15.990837912982023,423.0,Low,Decreasing,11.472319394463506
India,West Bengal,Howrah,Block-4,Howrah-Area-3,Village,13.1797,83.2986,7011,TB Screening,Screening,18,80,1880,874,1006,46.48936170212766,53.51063829787234,High,37.63346990667785,67.0,High,Increasing,26.93134224710338
India,West Bengal,Howrah,Block-4,Howrah-Area-3,Village,13.1797,83.2986,7011,Diabetes Screening,Screening,30,80,2760,2584,176,93.6231884057971,6.3768115942028984,Low,4.6397912141092394,608.0,Low,Decreasing,3.36442889526866
India,West Bengal,Howrah,Block-5,Howrah-Area-4,Ward,28.1996,73.4805,10124,Child Vaccination,Vaccine,0,5,3750,2312,1438,61.653333333333336,38.34666666666667,Medium,27.096846932797728,238.0,Medium,Increasing,19.427513599464394
India,West Bengal,Howrah,Block-5,Howrah-Area-4,Ward,28.1996,73.4805,10124,TB Screening,Screening,18,80,4614,3862,752,83.70177719982661,16.298222800173384,Low,11.662936226252425,498.0,Low,Increasing,8.403291666217749
India,West Bengal,Howrah,Block-5,Howrah-Area-4,Ward,28.1996,73.4805,10124,Diabetes Screening,Screening,30,80,4020,2357,1663,58.631840796019894,41.3681592039801,High,29.211891708917125,201.0,High,Decreasing,20.938259868121108
India,West Bengal,Howrah,Block-1,Howrah-Area-5,Town,18.964,86.6745,5778,Child Vaccination,Vaccine,0,5,3021,2768,253,91.62528963919232,8.37471036080768,Low,6.0073637853296225,587.0,Low,Decreasing,4.332421713168087
India,West Bengal,Howrah,Block-1,Howrah-Area-5,Town,18.964,86.6745,5778,TB Screening,Screening,18,80,1571,1280,291,81.47676639083386,18.523233609166137,Low,13.111330059180544,470.0,Low,Decreasing,9.406683337347317
